start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms
2026-03-18T16:22:27.828,2026-03-18T16:22:31.246,3.417924,SHOW,1286,838,1920,1080,2512,TOUCH_TTL_FAIL,0,,success,correct,,
2026-03-18T16:22:27.828,2026-03-18T16:22:33.759,5.930385,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-18T16:22:27.828,2026-03-18T16:22:33.759,5.930454,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-18T16:22:27.828,2026-03-18T16:22:35.759,7.930685,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2000
