start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms
2026-03-18T15:51:47.822,2026-03-18T15:51:49.834,2.011924,SHOW,662,682,1920,1080,2720,TOUCH_TTL_FAIL,0,,success,correct,,
2026-03-18T15:51:47.822,2026-03-18T15:51:52.555,4.732697,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-18T15:51:47.822,2026-03-18T15:51:52.555,4.732768,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
